model,language,sample_size,distribution,accuracy_mean,accuracy_std,accuracy_ci_lower,accuracy_ci_upper,precision_mean,precision_std,precision_ci_lower,precision_ci_upper,recall_mean,recall_std,recall_ci_lower,recall_ci_upper,f1_mean,f1_std,f1_ci_lower,f1_ci_upper
XLM-R-Arabic-FT,english,700,0.6000000000000001,0.7107428571428571,0.010952550723321889,0.7092118187718115,0.7122738955139027,0.7204834980343716,0.009689071791718165,0.7191290792265821,0.7218379168421611,0.8464761904761903,0.011195439628738374,0.844911199079636,0.8480411818727446,0.7783578623514777,0.007982271746518062,0.777242034208723,0.7794736904942325
XLM-R-Arabic-FT,english,700,0.6500000000000001,0.7261714285714285,0.012410298554188036,0.7244366141192904,0.7279062430235665,0.7606459586501662,0.010295825401067337,0.7592067227909746,0.7620851945093577,0.8446593406593407,0.01237961715495566,0.8429288151076322,0.8463898662110492,0.8003961951649093,0.008961642399348333,0.7991434624702526,0.8016489278595661
XLM-R-Arabic-FT,english,700,0.7000000000000001,0.7439642857142857,0.011460168375014106,0.7423622883381469,0.7455662830904246,0.7994405105721313,0.009532847070103202,0.7981079301515211,0.8007730909927414,0.8468061224489796,0.01196983140260326,0.8451328801481419,0.8484793647498172,0.8223800153979605,0.008022076365472516,0.8212586230354633,0.8235014077604577
XLM-R-Arabic-FT,english,700,0.7500000000000001,0.7631071428571429,0.01156211044572675,0.7614908951729408,0.764723390541345,0.8386840222019163,0.010038469337720745,0.8372807617075468,0.8400872826962857,0.8472285714285713,0.010099365732986247,0.8458167983310498,0.8486403445260928,0.8428821774918479,0.007555027382193838,0.8418260731095318,0.843938281874164
XLM-R-Arabic-FT,english,700,0.8,0.7776642857142856,0.011627007178047467,0.7760389662266426,0.7792896052019286,0.8718038148280388,0.00930494192478542,0.8705030928786885,0.8731045367773891,0.8466785714285714,0.01071285704760634,0.8451810394273284,0.8481761034298144,0.8590048898943015,0.007503475393914808,0.8579559918764345,0.8600537879121685
XLM-R-Arabic-FT,english,700,0.8500000000000001,0.7933214285714285,0.010946938347486636,0.7917911747448213,0.7948516823980357,0.9052068534312351,0.008443873651415504,0.9040264987460885,0.9063872081163816,0.8454537815126051,0.009409209587140014,0.8441384841647055,0.8467690788605047,0.8742702487926884,0.006767784613281227,0.8733241917333185,0.8752163058520583
XLM-R-Arabic-FT,english,700,0.9000000000000001,0.8114714285714286,0.010238891441908328,0.8100401514132091,0.8129027057296482,0.9392194043124238,0.006606788312941571,0.9382958526510788,0.9401429559737687,0.8452619047619047,0.009506568388730199,0.8439329977933094,0.8465908117304999,0.8897313302414578,0.006277523598641191,0.8888538059325132,0.8906088545504024
XLM-R-Arabic-FT,english,700,0.9500000000000001,0.8295857142857144,0.009957655244041325,0.8281937506555613,0.8309776779158674,0.9704412749142832,0.0049856932003751785,0.9697443333717272,0.9711382164568393,0.8464135338345865,0.00912433509194134,0.8451380586061273,0.8476890090630457,0.9041655257703476,0.005924217989937751,0.9033373894493973,0.9049936620912978
XLM-R-English-FT,arabic,300,0.05,0.4989166666666667,0.023657128359592217,0.49560967707289455,0.5022236562604387,0.07818629267396185,0.008853855668703815,0.07694862730240411,0.07942395804551959,0.8350000000000002,0.0933184511944628,0.821955172989883,0.8480448270101174,0.14296234552619216,0.016071842296945294,0.140715690124029,0.14520900092835531
XLM-R-English-FT,arabic,300,0.1,0.5169666666666667,0.024345179764745588,0.5135634955413817,0.5203698377919517,0.1518094984603745,0.012006842283299018,0.15013108247169712,0.15348791444905188,0.8336666666666668,0.06437649674635405,0.8246675860687304,0.8426657472646032,0.25678284107609506,0.019818193489552195,0.25401248963524753,0.2595531925169426
XLM-R-English-FT,arabic,300,0.15000000000000002,0.5335833333333333,0.024018366814678397,0.5302258468325114,0.5369408198341552,0.22088940098423746,0.014759274659589958,0.21882622717171943,0.22295257479675548,0.8334444444444444,0.055064384312848595,0.8257470881490332,0.8411418007398557,0.34912657376554007,0.02252822773023278,0.3459773912638608,0.35227575626721935
XLM-R-English-FT,arabic,300,0.2,0.5494833333333333,0.022590798274223663,0.5463254042021093,0.5526412624645574,0.28507945696551845,0.014662635228920043,0.28302979221406294,0.28712912171697397,0.8294166666666666,0.04527623548838838,0.8230875789883404,0.8357457543449928,0.42417901449762463,0.02079474920317036,0.42127215200042295,0.4270858769948263
XLM-R-English-FT,arabic,300,0.25,0.56885,0.024098403589357442,0.5654813252950579,0.572218674704942,0.3481943264273143,0.017082472410712854,0.34580639676656066,0.3505822560880679,0.8290000000000001,0.04238317276152569,0.8230753286221834,0.8349246713778168,0.49023929320542964,0.022587925306500025,0.4870817656814599,0.4933968207293994
XLM-R-English-FT,arabic,300,0.3,0.5813666666666666,0.025040389595833195,0.5778663133457258,0.5848670199876074,0.40379445226782934,0.018387432322039203,0.4012241044884668,0.4063648000471919,0.8261666666666667,0.03797168373185602,0.8208586698104744,0.831474663522859,0.5422436560679452,0.022252131161210446,0.5391330686343889,0.5453542435015015
XLM-R-English-FT,arabic,300,0.35000000000000003,0.6021000000000001,0.022276819042822665,0.5989859614896123,0.6052140385103879,0.4620437769160583,0.017159988268939524,0.45964501144579256,0.46444254238632404,0.8277142857142858,0.035227668985209896,0.8227898699958539,0.8326387014327178,0.592851729382195,0.0206738943819752,0.5899617609741649,0.5957416977902251
XLM-R-English-FT,arabic,300,0.4,0.6201833333333333,0.025155510772437557,0.6166668874196118,0.6236997792470548,0.5161066745226975,0.019988707588470683,0.5133124872070074,0.5189008618383877,0.8319583333333332,0.030342689720004132,0.8277167805283655,0.836199886138301,0.6367796653434428,0.02051229205338075,0.6339122870490929,0.6396470436377927
XLM-R-English-FT,arabic,300,0.45,0.6368666666666667,0.025424485136270596,0.633312621285729,0.6404207120476044,0.5660990430278083,0.020089768980355,0.5632907285126452,0.5689073575429715,0.8298518518518518,0.03227037695907707,0.8253408309380434,0.8343628727656602,0.6728507940558741,0.021839429984179357,0.6697978974154283,0.67590369069632
XLM-R-English-FT,arabic,300,0.5,0.65385,0.02480837112302575,0.6503820801453479,0.6573179198546522,0.6149990166221041,0.01997231975732115,0.6122071201333584,0.6177909131108498,0.8247,0.029004195098870325,0.8206455530734857,0.8287544469265142,0.7043608799344867,0.020285722006343206,0.7015251734802868,0.7071965863886867
XLM-R-English-FT,arabic,300,0.55,0.6719666666666666,0.0229569403691152,0.6687575551569542,0.675175778176379,0.661020799089326,0.018604124116493977,0.6584201603338811,0.6636214378447709,0.8295757575757576,0.026029297613489436,0.825937166490965,0.8332143486605502,0.7355636722609408,0.018038603400108325,0.7330420866811698,0.7380852578407118
XLM-R-English-FT,arabic,300,0.6000000000000001,0.6916333333333334,0.02645119194961837,0.6879357663594117,0.6953309003072552,0.7069297679607378,0.021375074133913142,0.7039417828320061,0.7099177530894695,0.8313333333333333,0.02629979110840387,0.8276569304245834,0.8350097362420831,0.7638812660786121,0.019736613769106574,0.7611223185276398,0.7666402136295843
XLM-R-English-FT,arabic,300,0.6500000000000001,0.70455,0.02122414112906967,0.7015831135383925,0.7075168864616075,0.7458099773398854,0.017022846174853522,0.7434303827288684,0.7481895719509024,0.8281025641025641,0.023600666367529822,0.8248034672342892,0.831401660970839,0.7846046970228067,0.01575172276971832,0.7824027905829526,0.7868066034626607
XLM-R-English-FT,arabic,300,0.7000000000000001,0.7256,0.019688575367456117,0.7228477676551992,0.7283522323448008,0.7894057255153942,0.01498238087373887,0.7873113640660133,0.7915000869647751,0.8296428571428572,0.024427399489200415,0.8262281926626289,0.8330575216230856,0.8087996447226987,0.01471314931556545,0.806742918693292,0.8108563707521055
XLM-R-English-FT,arabic,300,0.7500000000000001,0.7431666666666666,0.020294361559583765,0.7403297525040659,0.7460035808292674,0.8272751720451972,0.015841501718628657,0.8250607155593158,0.8294896285310785,0.8314666666666666,0.021445814579142543,0.8284687928518409,0.8344645404814922,0.8291745169703967,0.014039203787350185,0.8272120006360425,0.8311370333047509
XLM-R-English-FT,arabic,300,0.8,0.7594,0.02211274142509999,0.7563088976197345,0.7624911023802654,0.8653415258923917,0.013379578553605158,0.8634712174435689,0.8672118343412144,0.8282499999999999,0.023225793850803037,0.82500330592098,0.8314966940790198,0.8462242637357279,0.015158239768516055,0.8441053192716141,0.8483432081998417
XLM-R-English-FT,arabic,300,0.8500000000000001,0.7790333333333334,0.019555022088683226,0.7762997701734142,0.7817668964932525,0.9008529072162165,0.012650689725968592,0.8990844888924915,0.9026213255399415,0.8317254901960786,0.019811452654614797,0.8289560810450411,0.834494899347116,0.8647608237216079,0.01276016453984672,0.86297710210051,0.8665445453427058
XLM-R-English-FT,arabic,300,0.9000000000000001,0.7951833333333335,0.02052558701285355,0.7923140965592916,0.7980525701073753,0.9355083087243315,0.010874089689089912,0.9339882382873386,0.9370283791613245,0.8297037037037037,0.020116123787002102,0.8268917050951036,0.8325157023123039,0.8792962328256871,0.0129875345101869,0.8774807275445261,0.8811117381068482
XLM-R-English-FT,arabic,300,0.9500000000000001,0.8129500000000001,0.020325620121741262,0.8101087162563495,0.8157912837436506,0.968257512035834,0.008255251789963978,0.967103524478747,0.9694114995929209,0.8303684210526316,0.01987525733440844,0.8275900927543122,0.8331467493509511,0.8938947573342599,0.012481196204380905,0.8921500322206144,0.8956394824479055
XLM-R-English-FT,arabic,500,0.05,0.49817,0.01596217716979737,0.4959386744987769,0.5004013255012231,0.07690468424760595,0.00640715603055643,0.07600903884226946,0.07780032965294244,0.8211999999999999,0.0722119103749513,0.8111056203049453,0.8312943796950546,0.14062746862359443,0.011702891993529654,0.13899154132712063,0.14226339592006823
XLM-R-English-FT,arabic,500,0.1,0.51382,0.019249093485148867,0.511129202077389,0.5165107979226111,0.14974668044734357,0.010078601082868593,0.14833781000481952,0.15115555088986762,0.8247,0.05287636523060184,0.8173085031574344,0.8320914968425656,0.2534341654992321,0.01667254520043973,0.25110353886351056,0.2557647921349536
XLM-R-English-FT,arabic,500,0.15000000000000002,0.5355000000000001,0.016147755261955145,0.5332427328540317,0.5377572671459685,0.22115920945624404,0.011108464144088386,0.21960637621423323,0.22271204269825484,0.8312,0.04502720165509832,0.8249057243361614,0.8374942756638387,0.34931615595019705,0.017372970388150954,0.34688761807301927,0.35174469382737483
XLM-R-English-FT,arabic,500,0.2,0.55006,0.01729035569327593,0.5476430106900063,0.5524769893099937,0.2854348720774289,0.012457996261592831,0.2836933900441865,0.28717635411067133,0.8308,0.03994195788891676,0.8252165818823917,0.8363834181176083,0.42481967880089344,0.018218448886316817,0.42227295292757794,0.42736640467420894
XLM-R-English-FT,arabic,500,0.25,0.5674399999999999,0.018640987098327143,0.5648342082312449,0.570045791768755,0.3469403106387688,0.013562142204538738,0.3450444819287943,0.3488361393487433,0.8265200000000001,0.03253136332833285,0.8219724962471029,0.8310675037528974,0.488644234467797,0.017993866560152963,0.48612890257452335,0.4911595663610706
XLM-R-English-FT,arabic,500,0.3,0.58368,0.017020505280396343,0.5813007326186235,0.5860592673813765,0.4053130651887554,0.012685951710176233,0.40353971765244556,0.4070864127250652,0.8284,0.02793038966191963,0.8244956585026721,0.8323043414973279,0.5442104831692871,0.015840620474812023,0.5419961498709747,0.5464248164675996
XLM-R-English-FT,arabic,500,0.35000000000000003,0.60042,0.01843430497740559,0.5978430999721492,0.6029969000278507,0.4608150364220166,0.014282285104802632,0.4588185401652037,0.4628115326788295,0.8301714285714286,0.027423570972759166,0.8263379343935854,0.8340049227492717,0.5925662749927918,0.017346725368502684,0.5901414058621138,0.5949911441234698
XLM-R-English-FT,arabic,500,0.4,0.62007,0.019499105107670982,0.6173442533794137,0.6227957466205863,0.5157055487521872,0.015311142952848454,0.5135652302129213,0.5178458672914531,0.831325,0.027182151772808562,0.827525253400047,0.835124746599953,0.6364242859773085,0.017696514132556723,0.633950520472347,0.63889805148227
XLM-R-English-FT,arabic,500,0.45,0.63566,0.01823305788944906,0.6331112319590723,0.6382087680409277,0.5651676228785684,0.014717300537205477,0.5631103165569741,0.5672249292001627,0.8278444444444443,0.022911434419531525,0.8246416941337514,0.8310471947551371,0.6716020240042521,0.01513555808877431,0.6694862501734348,0.6737177978350694
XLM-R-English-FT,arabic,500,0.5,0.6550800000000001,0.017554304315466347,0.6526261137626361,0.6575338862373641,0.6151805785236738,0.014249211346760389,0.613188705591045,0.6171724514563026,0.8293600000000001,0.02160903514736369,0.8263393098605389,0.8323806901394613,0.7062642735349042,0.014362895767395752,0.7042565088511592,0.7082720382186491
XLM-R-English-FT,arabic,500,0.55,0.67325,0.016943951723255093,0.6708814339097094,0.6756185660902906,0.6620394958185364,0.013639141584400211,0.6601329034966789,0.6639460881403939,0.8298181818181817,0.020672975132439115,0.8269283419104752,0.8327080217258882,0.7363710775700654,0.013647787692809669,0.7344632766234711,0.7382788785166596
XLM-R-English-FT,arabic,500,0.6000000000000001,0.6897500000000001,0.017571496805906972,0.6872937104537428,0.6922062895462574,0.7055741176732,0.013834662067751592,0.7036401938767026,0.7075080414696974,0.8291333333333334,0.018547955862214756,0.8265405462422823,0.8317261204243844,0.7622830435175345,0.013433504394838537,0.7604051968674101,0.7641608901676589
XLM-R-English-FT,arabic,500,0.6500000000000001,0.7056,0.016964669168598588,0.7032285378533868,0.7079714621466132,0.7463722284518775,0.013441021971591848,0.7444933309325302,0.7482511259712247,0.8290153846153845,0.017593732073781947,0.8265559868389836,0.8314747823917854,0.7854210978582468,0.012433286329831596,0.7836830699841887,0.7871591257323048
XLM-R-English-FT,arabic,500,0.7000000000000001,0.72276,0.01600569898504905,0.7205225906585089,0.724997409341491,0.7870655650612187,0.012596338237524323,0.7853047444392924,0.788826385683145,0.8281999999999999,0.016473379886895075,0.8258972143435097,0.8305027856564902,0.8070070099094504,0.011326139550993278,0.8054237481938518,0.808590271625049
XLM-R-English-FT,arabic,500,0.7500000000000001,0.74342,0.014872242601571573,0.7413410345916938,0.7454989654083062,0.8284098661551937,0.011364307116707793,0.8268212690607308,0.8299984632496566,0.8299333333333334,0.014733031671119907,0.8278738279833803,0.8319928386832866,0.8290886679075016,0.010219004337411417,0.8276601707336749,0.8305171650813282
XLM-R-English-FT,arabic,500,0.8,0.75744,0.015606613982539595,0.7552583780698239,0.7596216219301761,0.8632507210599514,0.011314155053120603,0.8616691346368544,0.8648323074830484,0.8280875000000001,0.01432649970334694,0.8260848230599251,0.830090176940075,0.8452287516539652,0.010285409020285704,0.8437909718828636,0.8466665314250668
XLM-R-English-FT,arabic,500,0.8500000000000001,0.77837,0.015405294544409087,0.7762165201704543,0.7805234798295457,0.9010816331219715,0.009720634621601443,0.8997228022000662,0.9024404640438769,0.8305058823529413,0.015280315038691476,0.8283698731951763,0.8326418915107063,0.864271726064168,0.010047666363535603,0.862867179933258,0.865676272195078
XLM-R-English-FT,arabic,500,0.9000000000000001,0.7949600000000001,0.01366156652803769,0.7930502729335479,0.7968697270664523,0.9351147517592073,0.0076049450189622034,0.9340516694756503,0.9361778340427643,0.8298111111111112,0.014105908927349088,0.8278392701790934,0.8317829520431289,0.8792456809767607,0.008692999647844292,0.8780305013937988,0.8804608605597226
XLM-R-English-FT,arabic,500,0.9500000000000001,0.81012,0.012215793056531336,0.808412375139384,0.8118276248606159,0.9679728596359105,0.005764001890894773,0.9671671196499776,0.9687785996218434,0.8275368421052633,0.012193018301095867,0.8258324008888361,0.8292412833216906,0.8922069724349302,0.007500535891347995,0.8911584853251097,0.8932554595447507
XLM-R-English-FT,arabic,700,0.05,0.49502142857142856,0.01217053777759711,0.49332012986900997,0.49672272727384714,0.07727485809381145,0.0055229079787912135,0.07650282021433577,0.07804689597328712,0.8317142857142857,0.06251791579953994,0.8229750129745506,0.8404535584540209,0.14140519196510082,0.010110820332442066,0.13999181764867294,0.1428185662815287
XLM-R-English-FT,arabic,700,0.1,0.5158214285714285,0.012491578795985976,0.5140752520930243,0.5175676050498328,0.1504413355150545,0.007829310060519646,0.14934688962529985,0.15153578140480917,0.8266428571428571,0.04597420527883443,0.8202162014588673,0.8330695128268469,0.254538810158249,0.013230492648458117,0.2526893421736367,0.25638827814286125
XLM-R-English-FT,arabic,700,0.15000000000000002,0.5325285714285716,0.012691560750582033,0.5307544398140773,0.5343027030430658,0.22023516918671365,0.008098415051860116,0.21910310556954646,0.22136723280388085,0.832857142857143,0.033614460768977325,0.8281582347617233,0.8375560509525626,0.3483218886670476,0.012644566791812148,0.3465543262578373,0.35008945107625794
XLM-R-English-FT,arabic,700,0.2,0.5510142857142857,0.013150300687180701,0.5491760276270632,0.5528525438015082,0.2861810450462067,0.009136036221984032,0.2849039341367511,0.28745815595566226,0.8328214285714286,0.029572614710510908,0.8286875232376208,0.8369553339052364,0.4259371031635864,0.01329824084843801,0.4240781647737362,0.4277960415534366
XLM-R-English-FT,arabic,700,0.25,0.5683,0.013647448741169797,0.566392246434877,0.5702077535651231,0.34821398572628404,0.009643387966337597,0.34686595298246814,0.34956201847009993,0.833,0.023424651239971228,0.8297255079859717,0.8362744920140283,0.4910719076060456,0.012651429262323297,0.4893033859037958,0.49284042930829536
XLM-R-English-FT,arabic,700,0.3,0.5849285714285715,0.01397501414697542,0.582975028054482,0.586882114802661,0.40632298046150367,0.010528049143755741,0.4048512824416971,0.40779467848131024,0.8310476190476191,0.023367128102036016,0.8277811680948584,0.8343140700003799,0.5457334209064295,0.013411439559599073,0.5438586586619615,0.5476081831508975
XLM-R-English-FT,arabic,700,0.35000000000000003,0.6017285714285714,0.013939804993804832,0.5997799498819062,0.6036771929752366,0.461767043540709,0.010644352014345057,0.4602790877411365,0.4632549993402815,0.8305714285714286,0.01983266104136493,0.8277990547362074,0.8333438024066498,0.5934824287751934,0.012465063158581594,0.5917399588724832,0.5952248986779036
XLM-R-English-FT,arabic,700,0.4,0.6201642857142857,0.014187647329092086,0.6181810187106052,0.6221475527179663,0.5157612834205528,0.011157773194184595,0.5142015573505931,0.5173210094905125,0.8294285714285715,0.018936117094384607,0.8267815239414157,0.8320756189157273,0.6359637435001892,0.012611011164343504,0.6342008717748677,0.6377266152255108
XLM-R-English-FT,arabic,700,0.45,0.6365428571428571,0.013821279068958874,0.6346108041329179,0.6384749101527962,0.5658003708686946,0.011096306361786264,0.5642492371423201,0.5673515045950691,0.827984126984127,0.017763819633791023,0.8255009529580296,0.8304673010102245,0.6721609954170233,0.011786956954962242,0.6705133168230787,0.673808674010968
XLM-R-English-FT,arabic,700,0.5,0.6528,0.01335606565557082,0.6509329783790602,0.6546670216209399,0.6130706216541215,0.010863385185631147,0.6115520475813958,0.6145891957268472,0.8291857142857144,0.01632545902095552,0.8269036062345924,0.8314678223368365,0.7048575870250303,0.010780719563346735,0.7033505686385444,0.7063646054115162
XLM-R-English-FT,arabic,700,0.55,0.6714285714285714,0.01340651684359331,0.6695544973221713,0.6733026455349714,0.6603381078055197,0.01064727687146421,0.6588497431451629,0.6618264724658766,0.8293766233766233,0.015662983769060047,0.8271871216102054,0.8315661251430413,0.7352007527464056,0.010723022073806326,0.7337017997935005,0.7366997056993108
XLM-R-English-FT,arabic,700,0.6000000000000001,0.6899214285714286,0.012472989183979656,0.6881778507031566,0.6916650064397005,0.7055784088413395,0.01038930240692829,0.7041261059910515,0.7070307116916275,0.8295357142857143,0.014291858797621688,0.8275378797387232,0.8315335488327054,0.7624769065213189,0.009463279412223233,0.761154050844861,0.7637997621977769
XLM-R-English-FT,arabic,700,0.6500000000000001,0.7063214285714287,0.014582934882797712,0.7042829049953195,0.7083599521475378,0.7473850047821113,0.011623389541242231,0.7457601909977425,0.7490098185664802,0.8283406593406594,0.01563129935812228,0.8261555866839653,0.8305257319973535,0.7856984388835402,0.0107742037575777,0.7841923313304211,0.7872045464366593
XLM-R-English-FT,arabic,700,0.7000000000000001,0.7255285714285713,0.014007512561595842,0.7235704851565725,0.7274866577005701,0.7897734778056281,0.010638702155327018,0.7882863117902041,0.7912606438210521,0.8285510204081632,0.013265290423852567,0.8266966881019238,0.8304053527144026,0.808642545704373,0.009891464997584332,0.8072598346957941,0.8100252567129519
XLM-R-English-FT,arabic,700,0.7500000000000001,0.7425357142857143,0.01228275504227661,0.7408187289234063,0.7442526996480223,0.8269426675826952,0.00905511569270399,0.8256768684159069,0.8282084667494835,0.8306285714285714,0.012765258976405213,0.8288441376648825,0.8324130051922602,0.8287220449215189,0.008547836093380359,0.8275271575040604,0.8299169323389775
XLM-R-English-FT,arabic,700,0.8,0.7599785714285714,0.010977228284786948,0.7584440834233299,0.7615130594338129,0.8644104218367755,0.008767089841944695,0.8631848853120425,0.8656359583615085,0.8302946428571429,0.010075254940563395,0.8288862401661403,0.8317030455481456,0.8469630024311112,0.007128542227528491,0.8459665156806117,0.8479594891816108
XLM-R-English-FT,arabic,700,0.8500000000000001,0.7765642857142858,0.011339921804431115,0.7749790974010036,0.7781494740275681,0.9000409117686325,0.008187007545835937,0.8988964639579482,0.9011853595793169,0.8292941176470588,0.01006512232319284,0.8278871313773434,0.8307011039167743,0.863179506887803,0.007171518598151377,0.8621770125438091,0.8641820012317969
XLM-R-English-FT,arabic,700,0.9000000000000001,0.7948214285714286,0.010191470523362734,0.7933967803024712,0.796246076840386,0.934924850945371,0.00665981223921767,0.9339938871598767,0.9358558147308653,0.8298253968253968,0.009816392006649839,0.8284531801420809,0.8311976135087127,0.8792053157537083,0.006364078452495989,0.8783156920894811,0.8800949394179355
XLM-R-English-FT,arabic,700,0.9500000000000001,0.8117214285714286,0.009509713079643514,0.8103920820118582,0.813050775130999,0.9681327609829918,0.005023373396252308,0.9674305521901693,0.9688349697758144,0.829127819548872,0.009379300698209178,0.8278167031135055,0.8304389359842386,0.8932199403127344,0.005797178013602607,0.8924095626932355,0.8940303179322334
XLM-R-English-FT,english,300,0.05,0.66765,0.022220604802250046,0.6645438195823514,0.6707561804176485,0.10585420029204987,0.015936613859108262,0.10362644824239475,0.10808195234170498,0.7573333333333333,0.11738635165791447,0.7409240955981795,0.7737425710684871,0.1856632082842907,0.027755699467615778,0.1817832864310513,0.1895431301375301
XLM-R-English-FT,english,300,0.1,0.67295,0.0221439168973232,0.669854539653685,0.6760454603463151,0.20304250026432405,0.0178550863272218,0.20054656822293224,0.20553843230571586,0.7738333333333334,0.06640594852872747,0.764550559134747,0.7831161075319197,0.32148833146021455,0.026982668022725576,0.31771647035319306,0.32526019256723604
XLM-R-English-FT,english,300,0.15000000000000002,0.6768666666666667,0.023484368323537164,0.673583826903456,0.6801495064298775,0.2854332047120424,0.022929693385657365,0.28222790201164055,0.2886385074124443,0.7651111111111112,0.06392549675835511,0.7561750750316993,0.774047147190523,0.4154596518670083,0.03181249713267567,0.4110126371925917,0.4199066665414249
XLM-R-English-FT,english,300,0.2,0.68405,0.02432620329329398,0.6806494815632689,0.6874505184367312,0.3645800388412882,0.024398304877085098,0.36116944144722685,0.36799063623534956,0.7754166666666665,0.04927072322045483,0.7685291963663414,0.7823041369669916,0.49563331974840225,0.029988442771107276,0.4914412865197677,0.4998253529770368
XLM-R-English-FT,english,300,0.25,0.6898833333333334,0.02373552775435545,0.6865653844219848,0.693201282244682,0.4333090405395902,0.02501006181777932,0.42981292668697807,0.4368051543922023,0.7737999999999999,0.0469018360218683,0.7672436723977855,0.7803563276022144,0.5551574639038167,0.02929534214910511,0.5510623180281,0.5592526097795334
XLM-R-English-FT,english,300,0.3,0.6963833333333334,0.02369429725107335,0.6930711479636635,0.6996955187030032,0.4965428201129386,0.025541713773085194,0.4929723875409544,0.5001132526849228,0.7710555555555555,0.04222072365761676,0.7651535926606949,0.776957518450416,0.6037732657915247,0.02888069698818005,0.5997360824551088,0.6078104491279406
XLM-R-English-FT,english,300,0.35000000000000003,0.7031333333333333,0.02630935617270446,0.6994555933405712,0.7068110733260954,0.5548799165259457,0.02822849711121768,0.5509339030971108,0.5588259299547806,0.7749523809523811,0.04065573623597154,0.769269184977964,0.7806355769267981,0.6463399695145349,0.02952961394003698,0.6422120751850351,0.6504678638440347
XLM-R-English-FT,english,300,0.4,0.7080833333333334,0.024033396902366232,0.704723745802208,0.7114429208644588,0.6065760339946172,0.02540612239681519,0.6030245555096851,0.6101275124795493,0.7718333333333334,0.037310260727520465,0.7666177956699548,0.7770488709967119,0.6789292101129335,0.025969885169666158,0.6752989241922537,0.6825594960336133
XLM-R-English-FT,english,300,0.45,0.7125833333333332,0.024270323671329794,0.7091906262135773,0.7159760404530892,0.65344950765831,0.02530013487461607,0.6499128449881993,0.6569861703284207,0.7712962962962965,0.034065518249509756,0.7665343356455692,0.7760582569470238,0.7071360473059245,0.02434665364684686,0.7037326701491763,0.7105394244626727
XLM-R-English-FT,english,300,0.5,0.7161,0.024714165978240093,0.7126452489217416,0.7195547510782583,0.695554491363469,0.02500718246889164,0.6920587800101232,0.6990502027168148,0.7701333333333334,0.03308547851987166,0.765508370763613,0.7747582959030539,0.7305654263220746,0.02358458604845837,0.7272685772941556,0.7338622753499935
XLM-R-English-FT,english,300,0.55,0.7235333333333334,0.02194346270659113,0.7204658941361918,0.726600772530475,0.7385055089688719,0.022703807199456787,0.7353317825128809,0.7416792354248629,0.7710606060606061,0.025637420280538274,0.7674767948393035,0.7746444172819087,0.7541463423270724,0.019188246691483717,0.7514640500738904,0.7568286345802545
XLM-R-English-FT,english,300,0.6000000000000001,0.7316666666666666,0.024596747752497684,0.7282283292817673,0.7351050040515659,0.7767701388801191,0.021659986382529143,0.7737423263544613,0.779797951405777,0.7761666666666668,0.028865321583579438,0.7721316326318163,0.7802017007015173,0.7762213215537537,0.021407098490403058,0.7732288597948896,0.7792137833126177
XLM-R-English-FT,english,300,0.6500000000000001,0.7353000000000001,0.02442264431947441,0.7318860002368314,0.7387139997631688,0.8108916894257416,0.02128789464405582,0.8079158909690931,0.8138674878823902,0.7735641025641026,0.02794329516905027,0.7696579570279609,0.7774702481002442,0.7915042956846646,0.020176571656644986,0.7886838471715437,0.7943247441977855
XLM-R-English-FT,english,300,0.7000000000000001,0.7428333333333333,0.022434472482221544,0.7396972567177457,0.745969409948921,0.8453561518290068,0.020460069961871233,0.8424960735716928,0.8482162300863209,0.7748333333333335,0.02588732562699194,0.7712145882702058,0.7784520783964611,0.8082446424485654,0.017641088469894907,0.805778624802383,0.8107106600947478
XLM-R-English-FT,english,300,0.7500000000000001,0.7436,0.02277513263774037,0.7404163030827345,0.7467836969172655,0.8701565995489341,0.01645426490377123,0.867856485943308,0.8724567131545602,0.7737999999999999,0.0258596305817999,0.7701851263799678,0.777414873620032,0.8189079102526335,0.01750578271048283,0.8164608067676102,0.8213550137376568
XLM-R-English-FT,english,300,0.8,0.7508666666666667,0.02403987428327269,0.7475061736735203,0.754227159659813,0.9022272173578273,0.015681589915436007,0.9000351146699657,0.9044193200456889,0.7724166666666666,0.0250816721487579,0.7689105425281164,0.7759227908052169,0.8320730389489073,0.0176294165430683,0.8296086529014536,0.834537424996361
XLM-R-English-FT,english,300,0.8500000000000001,0.7550333333333333,0.023139648513608266,0.7517986813639611,0.7582679853027056,0.9290077232582735,0.014596248846621508,0.9269673385458866,0.9310481079706604,0.770843137254902,0.02338707766627867,0.7675738975866071,0.774112376923197,0.8423597799104275,0.01617112549471422,0.8400992458795117,0.8446203139413434
XLM-R-English-FT,english,300,0.9000000000000001,0.76255,0.02246473161795321,0.7594096935114767,0.7656903064885232,0.9545378377615082,0.010712060429802963,0.9530404171181083,0.9560352584049082,0.7730740740740741,0.023924635901468445,0.7697296900576234,0.7764184580905249,0.8540538309136155,0.01545335432600067,0.8518936328892329,0.8562140289379981
XLM-R-English-FT,english,300,0.9500000000000001,0.7695166666666666,0.01988130752462948,0.7667374926225831,0.7722958407107502,0.9774096010513899,0.007747456967070124,0.976326597265856,0.9784926048369237,0.7753333333333333,0.019529428670080128,0.7726033478337161,0.7780633188329505,0.8645855196986407,0.012972627228043647,0.8627720982810058,0.8663989411162757
